"Week","Geography","QuantityConventional","QuantityOrganic","ASPConventional","ASPOrganic","Month","Year"
2021-05-09,"Chicago",1040297.606,96030.14066,1.198495512,1.448743793,5,2021
2021-05-09,"Cincinnati/Dayton",342944.0792,18590.36258,0.987435532,1.699393804,5,2021
2021-05-09,"Columbus",292829.7922,12099.04251,0.956331423,1.506997451,5,2021
2021-05-09,"Dallas/Ft. Worth",1371592.826,62615.72588,0.955959301,1.319001037,5,2021
2021-05-09,"Denver",1062949.403,63302.00405,1.023086051,1.357565968,5,2021
2021-05-09,"Detroit",538282.1569,29862.49664,0.972280068,1.242419709,5,2021
2021-05-09,"Grand Rapids",198045.5999,14020.99219,1.362747221,1.036656774,5,2021
2021-05-09,"Harrisburg/Scranton",470298.991,26889.15834,1.102610741,1.254359969,5,2021
2021-05-09,"Hartford/Springfield",439208.1554,29577.57869,1.294832264,1.610451802,5,2021
2021-05-09,"Houston",1028514.587,23023.38914,0.907976936,1.513378131,5,2021
2021-05-09,"Indianapolis",293351.4686,11825.98945,0.963789825,1.446288568,5,2021
2021-05-09,"Jacksonville",252270.4418,14461.76892,1.186526352,1.41440792,5,2021
2021-05-09,"Las Vegas",381264.958,21254.3204,1.08812161,1.466192161,5,2021
2021-05-09,"Los Angeles",3080319.761,188271.0807,1.230044107,1.664756288,5,2021
2021-05-09,"Louisville",127552.385,9056.438307,1.111444808,1.673977304,5,2021
2021-05-09,"Miami/Ft. Lauderdale",1186775.014,68498.10024,1.171669464,1.314133857,5,2021
2021-05-09,"Nashville",312802.2026,22311.25662,1.130530454,1.636153713,5,2021
2021-05-09,"Northern New England",522609.0716,19086.84996,1.137809173,1.946465228,5,2021
2021-05-09,"New Orleans/Mobile",319594.8841,14817.72305,0.980336069,1.163471978,5,2021
2021-05-09,"New York",2401327.612,123552.9396,1.234622982,1.619909307,5,2021
2021-05-09,"Orlando",683675.2253,35477.33187,1.109542666,1.353241928,5,2021
2021-05-09,"Peoria/Springfield",166271.1584,6596.555294,0.965771318,1.480289438,5,2021
2021-05-09,"Philadelphia",792671.4501,32513.15191,1.095281549,1.590645261,5,2021
2021-05-09,"Phoenix/Tucson",1438493.718,38196.16648,0.837316053,1.394854584,5,2021
2021-05-09,"Pittsburgh",185581.0877,17078.27493,1.105982392,1.398078997,5,2021
2021-05-09,"Portland",708969.3315,47594.23291,1.132873776,2.016705263,5,2021
2021-05-09,"Providence",109206.0928,7834.177239,1.445386939,1.515965781,5,2021
2021-05-09,"Raleigh/Greensboro",499870.2784,28383.01567,1.111569584,1.553115485,5,2021
2021-05-09,"Richmond/Norfolk",348922.2482,41146.68218,1.139962651,1.115254819,5,2021
2021-05-09,"Roanoke",191315.1247,18211.40108,1.070650543,1.271514939,5,2021
2021-05-09,"Sacramento",495760.6941,22277.36425,1.371804782,1.881109097,5,2021
2021-05-09,"San Diego",570231.4919,40634.55293,1.15882029,1.886779918,5,2021
2021-05-09,"San Francisco",776401.5887,73813.40796,1.564603128,1.932012572,5,2021
2021-05-09,"Seattle",537023.3645,96370.60187,1.585313712,1.821429462,5,2021
2021-05-09,"South Carolina",600049.476,31874.2337,1.11858673,1.561631606,5,2021
2021-05-09,"Spokane",85352.16861,4930.968416,1.332264528,2.143694383,5,2021
2021-05-09,"St. Louis",281291.9039,12707.50469,0.918251577,1.569339543,5,2021
2021-05-09,"Syracuse",114126.1613,6281.01896,1.082821895,1.644110455,5,2021
2021-05-09,"Tampa",651535.556,34229.28194,1.118833097,1.153704576,5,2021
2021-05-09,"Toledo",158041.4247,6080.397596,0.954322803,1.386135106,5,2021
2021-05-09,"West Tex/New Mexico",909852.7402,49094.34644,0.972849019,0.973084485,5,2021
2021-05-09,"Wichita",108474.0186,4492.541887,1.000181836,1.425871296,5,2021
2021-05-09,"California",6275797.365,391412.3833,1.284696948,1.783747341,5,2021
2021-05-09,"Great Lakes",4728824.887,273525.5607,1.069669041,1.414670956,5,2021
2021-05-09,"Midsouth",4508027.395,363163.4615,1.148173306,1.365779111,5,2021
2021-05-09,"Northeast",6496245.046,361706.5634,1.198030207,1.608554032,5,2021
2021-05-09,"Plains",2288620.46,80186.58204,1.061475034,1.491823934,5,2021
2021-05-09,"South Central",5019687.175,214898.8959,0.985476812,1.471625003,5,2021
2021-05-09,"Southeast",6023726.689,315044.7329,1.121461947,1.381622163,5,2021
2021-05-09,"West",7398668.651,423322.9028,1.067254407,1.629193437,5,2021
2021-05-09,"Total U.S.",42739597.67,2423261.083,1.125588757,1.53668032,5,2021
2021-05-16,"Albany",169875.167,5344.840672,1.005568424,1.507688684,5,2021
2021-05-16,"Atlanta",881351.5298,46949.38126,0.972568909,1.416337365,5,2021
2021-05-16,"Baltimore/Washington",1208949.844,127404.7763,1.259445204,1.156755076,5,2021
2021-05-16,"Birmingham/Montgomery",381872.7821,18675.5195,1.017033922,1.293804146,5,2021
2021-05-16,"Boise",123992.6258,6910.070082,1.210675938,2.068087026,5,2021
2021-05-16,"Boston",742094.5227,41010.04889,1.333181494,1.770425865,5,2021
2021-05-16,"Buffalo/Rochester",264274.2249,19915.55019,1.120877202,1.489755345,5,2021
2021-05-16,"Charlotte",422869.9007,26458.1532,1.133352776,1.510723459,5,2021
2021-05-16,"Chicago",1278164.931,83821.03241,1.028303274,1.44775756,5,2021
2021-05-16,"Cincinnati/Dayton",327198.5072,21683.54692,1.011943959,1.648553265,5,2021
2021-05-16,"Columbus",301561.7005,14881.96973,0.969444348,1.487126387,5,2021
2021-05-16,"Dallas/Ft. Worth",1392787.368,62922.06127,0.907579017,1.317937145,5,2021
2021-05-16,"Denver",999115.0375,54942.32434,1.078817592,1.477553001,5,2021
2021-05-16,"Detroit",517023.432,37604.79773,0.999720526,1.123856291,5,2021
2021-05-16,"Grand Rapids",198898.3044,14994.72973,1.313100168,1.003004445,5,2021
2021-05-16,"Harrisburg/Scranton",489404.1619,28206.48941,1.118212064,1.238405279,5,2021
2021-05-16,"Hartford/Springfield",448310.0625,29562.32563,1.347605832,1.621026345,5,2021
2021-05-16,"Houston",1066979.878,25167.06424,0.873212697,1.462238091,5,2021
2021-05-16,"Indianapolis",287859.3629,15601.06414,0.973072052,1.387544692,5,2021
2021-05-16,"Jacksonville",250765.7791,20880.25055,1.18742728,1.292183232,5,2021
2021-05-16,"Las Vegas",365505.0438,20379.94926,1.082268295,1.484540915,5,2021
2021-05-16,"Los Angeles",2972548.048,206064.2367,1.289201744,1.579284368,5,2021
2021-05-16,"Louisville",128686.0505,12659.09518,1.069304969,1.437651741,5,2021
2021-05-16,"Miami/Ft. Lauderdale",1180444.922,76416.44392,1.173984974,1.282661678,5,2021
2021-05-16,"Nashville",340628.4336,23218.97415,1.025329233,1.510782633,5,2021
2021-05-16,"Northern New England",593784.1493,19486.60953,1.117362995,1.91143306,5,2021
2021-05-16,"New Orleans/Mobile",309434.3936,24074.59411,0.951506325,1.088373761,5,2021
2021-05-16,"New York",2531901.982,131539.3168,1.232046019,1.615086684,5,2021
2021-05-16,"Orlando",686476.169,48737.96985,1.107867083,1.201167626,5,2021
2021-05-16,"Peoria/Springfield",164781.3987,6373.332002,0.978990837,1.481629632,5,2021
2021-05-16,"Philadelphia",823306.1394,35985.61896,1.095178297,1.632143064,5,2021
2021-05-16,"Phoenix/Tucson",1255415.588,40786.76623,0.886598249,1.414664058,5,2021
2021-05-16,"Pittsburgh",223561.4082,17829.19258,0.969178889,1.424102331,5,2021
2021-05-16,"Portland",645684.8564,47231.79952,1.278514144,1.927376866,5,2021
2021-05-16,"Providence",125057.6026,7556.030883,1.31533515,1.554335861,5,2021
2021-05-16,"Raleigh/Greensboro",511385.6482,30545.91703,1.103997288,1.533299996,5,2021
2021-05-16,"Richmond/Norfolk",363330.246,41209.27423,1.100417475,1.06547367,5,2021
2021-05-16,"Roanoke",211356.0468,17910.89734,1.031897393,1.220370975,5,2021
2021-05-16,"Sacramento",525474.589,26397.58564,1.155472597,1.655056747,5,2021
2021-05-16,"San Diego",536390.1079,40776.63163,1.322017481,1.797654295,5,2021
2021-05-16,"San Francisco",815076.5991,72685.85722,1.204773361,1.889377973,5,2021
2021-05-16,"Seattle",520132.4867,81822.50358,1.602047271,1.803377416,5,2021
2021-05-16,"South Carolina",628712.3616,34361.31674,1.067154216,1.509513965,5,2021
2021-05-16,"Spokane",78446.60318,5481.553184,1.330648588,2.051035372,5,2021
2021-05-16,"St. Louis",298995.5303,13004.7701,0.905934638,1.573862778,5,2021
2021-05-16,"Syracuse",124186.104,6869.886753,1.076072886,1.602144496,5,2021
2021-05-16,"Tampa",658234.7411,51962.2298,1.120775632,1.011058277,5,2021
2021-05-16,"Toledo",159721.8055,6430.749267,1.017817861,1.396548026,5,2021
2021-05-16,"West Tex/New Mexico",872382.9899,61105.64576,0.991355199,1.018668725,5,2021
2021-05-16,"Wichita",115531.1965,4629.535425,0.949713458,1.347975212,5,2021
2021-05-16,"California",6198147.108,413727.6337,1.248156754,1.691069774,5,2021
2021-05-16,"Great Lakes",5003324.989,285419.6613,1.034066098,1.372721795,5,2021
2021-05-16,"Midsouth",4719123.971,387656.4395,1.129078019,1.312189393,5,2021
2021-05-16,"Northeast",6899500.304,380821.4804,1.194990795,1.603731432,5,2021
2021-05-16,"Plains",2349802.57,81398.71503,1.063306752,1.434885651,5,2021
2021-05-16,"South Central",5109313.198,206726.7318,0.940754917,1.357375294,5,2021
2021-05-16,"Southeast",6138600.629,395049.8343,1.093170186,1.264650282,5,2021
2021-05-16,"West",6911456.823,412382.5203,1.110848566,1.617037879,5,2021
2021-05-16,"Total U.S.",43329269.59,2563183.016,1.111867715,1.472661045,5,2021
2021-05-23,"Albany",162655.4565,4326.098656,1.084829657,1.600074916,5,2021
2021-05-23,"Atlanta",879178.1129,42338.15334,0.968818968,1.455170476,5,2021
2021-05-23,"Baltimore/Washington",1268051.353,119235.2714,1.230524006,1.173167214,5,2021
2021-05-23,"Birmingham/Montgomery",397683.9498,13533.61581,1.0211524,1.436919928,5,2021
2021-05-23,"Boise",121538.5006,6591.349691,1.275056413,2.029534293,5,2021
2021-05-23,"Boston",677149.8158,40087.73366,1.481855776,1.810472875,5,2021
2021-05-23,"Buffalo/Rochester",280845.8197,17468.03669,1.114931221,1.374408388,5,2021
2021-05-23,"Charlotte",426722.3404,25951.86201,1.165233754,1.556101859,5,2021
2021-05-23,"Chicago",1127144.965,75347.57235,1.267517346,1.526941519,5,2021
2021-05-23,"Cincinnati/Dayton",315138.9837,20126.91964,1.134963864,1.893605362,5,2021
2021-05-23,"Columbus",268885.4897,15816.42536,1.149900198,1.623588946,5,2021
2021-05-23,"Dallas/Ft. Worth",1480971.46,65814.73364,0.917463189,1.354405534,5,2021
2021-05-23,"Denver",920434.729,63423.76526,1.185674478,1.575611563,5,2021
2021-05-23,"Detroit",488472.3864,33538.64579,1.106218796,1.346469609,5,2021
2021-05-23,"Grand Rapids",229475.1113,11675.98255,1.335943283,1.1155654,5,2021
2021-05-23,"Harrisburg/Scranton",509383.72,28244.12998,1.116888123,1.208235714,5,2021
2021-05-23,"Hartford/Springfield",463600.1834,27906.72745,1.368467043,1.610247367,5,2021
2021-05-23,"Houston",1130555.773,23006.25025,0.83885158,1.538616557,5,2021
2021-05-23,"Indianapolis",277197.9662,14636.65408,1.08274624,1.51286739,5,2021
2021-05-23,"Jacksonville",270828.9262,17213.21964,1.18420265,1.392699034,5,2021
2021-05-23,"Las Vegas",356654.0724,18866.98399,1.115051318,1.5681903,5,2021
2021-05-23,"Los Angeles",3048644.841,189651.7519,1.288785741,1.651656057,5,2021
2021-05-23,"Louisville",133207.7775,11306.38808,1.078775451,1.473994251,5,2021
2021-05-23,"Miami/Ft. Lauderdale",1198790.178,72976.74337,1.157564502,1.33103093,5,2021
2021-05-23,"Nashville",345566.2141,21781.76651,1.000024542,1.556685477,5,2021
2021-05-23,"Northern New England",568229.8906,20047.03152,1.233462184,2.007530602,5,2021
2021-05-23,"New Orleans/Mobile",309464.4039,15288.85678,0.974005753,1.153992781,5,2021
2021-05-23,"New York",2429232.858,128359.2968,1.290906274,1.655479749,5,2021
2021-05-23,"Orlando",719728.2111,39117.18633,1.104890998,1.318236413,5,2021
2021-05-23,"Peoria/Springfield",169264.6753,5958.681567,1.048263965,1.649209187,5,2021
2021-05-23,"Philadelphia",833783.8269,33552.81962,1.093972486,1.647515447,5,2021
2021-05-23,"Phoenix/Tucson",1257390.957,38204.17259,0.953222633,1.470963632,5,2021
2021-05-23,"Pittsburgh",203015.6798,16512.32428,1.078000654,1.417383223,5,2021
2021-05-23,"Portland",646863.073,44910.47357,1.357098458,1.94680406,5,2021
2021-05-23,"Providence",117949.8801,6998.30596,1.445465922,1.621963024,5,2021
2021-05-23,"Raleigh/Greensboro",505278.6371,31663.59536,1.129402803,1.553804558,5,2021
2021-05-23,"Richmond/Norfolk",382579.1739,37945.72386,1.098912909,1.085710925,5,2021
2021-05-23,"Roanoke",211793.3173,17592.46011,1.027022062,1.292144765,5,2021
2021-05-23,"Sacramento",531126.7131,28568.07805,1.340727684,1.556368825,5,2021
2021-05-23,"San Diego",535981.4293,38301.53038,1.375095182,1.921650847,5,2021
2021-05-23,"San Francisco",730499.2294,77712.31303,1.646653848,1.73573918,5,2021
2021-05-23,"Seattle",537698.7401,58255.911,1.655185756,2.133046319,5,2021
2021-05-23,"South Carolina",640877.5346,34201.2012,1.074367891,1.569468893,5,2021
2021-05-23,"Spokane",80956.04098,5238.822112,1.381934409,2.018565447,5,2021
2021-05-23,"St. Louis",297221.9387,12573.37159,0.943648284,1.629350404,5,2021
2021-05-23,"Syracuse",127712.6006,6036.043929,1.082624218,1.551414116,5,2021
2021-05-23,"Tampa",687004.9863,38589.1448,1.108502757,1.142733336,5,2021
2021-05-23,"Toledo",157499.8567,7073.196783,1.114576358,1.56315588,5,2021
2021-05-23,"West Tex/New Mexico",951565.1767,47000.65774,0.985954232,1.020194467,5,2021
2021-05-23,"Wichita",123497.8524,3928.452538,0.936341277,1.290711131,5,2021
2021-05-23,"California",6207369.215,405544.552,1.358234489,1.700079135,5,2021
2021-05-23,"Great Lakes",4845411.988,266996.9753,1.148278475,1.49847786,5,2021
2021-05-23,"Midsouth",4846537.985,374410.2378,1.12638811,1.349179504,5,2021
2021-05-23,"Northeast",6822679.709,364993.9042,1.236319633,1.627475574,5,2021
2021-05-23,"Plains",2512944.023,80626.75839,1.014740231,1.439677472,5,2021
2021-05-23,"South Central",5470632.995,192190.3096,0.949102471,1.380857136,5,2021
2021-05-23,"Southeast",6328959.226,337453.101,1.088706934,1.36166252,5,2021
2021-05-23,"West",6827510.718,379363.5516,1.176889535,1.709126505,5,2021
2021-05-23,"Total U.S.",43862045.86,2401579.39,1.15263263,1.531514475,5,2021
2021-05-30,"Albany",156504.5872,4711.573171,1.03398516,1.589097919,5,2021
2021-05-30,"Atlanta",850278.1282,42539.94968,0.980096721,1.542338347,5,2021
2021-05-30,"Baltimore/Washington",1197846.024,127917.6296,1.246209639,1.176683753,5,2021
2021-05-30,"Birmingham/Montgomery",384611.2472,12480.96997,1.003587866,1.452169152,5,2021
2021-05-30,"Boise",130218.7198,7037.993205,1.168212087,1.94777333,5,2021
2021-05-30,"Boston",730799.2003,39679.65111,1.379445208,1.803163614,5,2021
2021-05-30,"Buffalo/Rochester",253922.2559,16766.86516,1.143005294,1.442441073,5,2021
2021-05-30,"Charlotte",425026.5687,27294.5091,1.139335567,1.514102929,5,2021
2021-05-30,"Chicago",1343381.657,77049.12506,1.016795836,1.556915467,5,2021
2021-05-30,"Cincinnati/Dayton",293926.3533,18373.75694,1.158147638,1.849609586,5,2021
2021-05-30,"Columbus",243259.4305,16504.72437,1.153517474,1.642039177,5,2021
2021-05-30,"Dallas/Ft. Worth",1528176.819,67085.2086,0.875236534,1.354302407,5,2021
2021-05-30,"Denver",919092.3769,61235.58061,1.19217507,1.572310048,5,2021
2021-05-30,"Detroit",454248.3724,31571.62373,1.094222491,1.36549994,5,2021
2021-05-30,"Grand Rapids",196274.9917,14101.48529,1.340400361,1.052349035,5,2021
2021-05-30,"Harrisburg/Scranton",477081.0654,25841.22125,1.129983422,1.215764461,5,2021
2021-05-30,"Hartford/Springfield",436504.6886,26923.71745,1.365315018,1.697044505,5,2021
2021-05-30,"Houston",1091751.413,22764.3525,0.871667877,1.545929978,5,2021
2021-05-30,"Indianapolis",259616.5815,12821.10077,1.084671041,1.547442146,5,2021
2021-05-30,"Jacksonville",261048.4538,14861.38833,1.142486368,1.45001974,5,2021
2021-05-30,"Las Vegas",367552.0205,21962.64778,1.09766109,1.602346246,5,2021
2021-05-30,"Los Angeles",3114911.525,185903.922,1.266894282,1.722980888,5,2021
2021-05-30,"Louisville",130531.6851,10157.15041,1.12713795,1.741425387,5,2021
2021-05-30,"Miami/Ft. Lauderdale",1214734.54,62665.90011,1.115374725,1.326341502,5,2021
2021-05-30,"Nashville",331604.4868,21798.71955,1.019381912,1.691008571,5,2021
2021-05-30,"Northern New England",665292.363,18294.95771,1.061090538,1.994282606,5,2021
2021-05-30,"New Orleans/Mobile",313699.2093,16579.87382,0.974142525,1.128879388,5,2021
2021-05-30,"New York",2363790.076,141424.096,1.292479479,1.696453048,5,2021
2021-05-30,"Orlando",709836.8033,35690.73624,1.074689936,1.320460069,5,2021
2021-05-30,"Peoria/Springfield",161475.7022,5928.472632,1.015866318,1.606328463,5,2021
2021-05-30,"Philadelphia",786969.7445,32210.6339,1.099879515,1.674787911,5,2021
2021-05-30,"Phoenix/Tucson",1331613.754,38810.64331,0.896985886,1.499866315,5,2021
2021-05-30,"Pittsburgh",182515.7385,15954.47479,1.092618268,1.404373914,5,2021
2021-05-30,"Portland",702545.4803,47859.49025,1.26789478,1.911767954,5,2021
2021-05-30,"Providence",122267.3944,7158.266774,1.413700362,1.625522474,5,2021
2021-05-30,"Raleigh/Greensboro",492068.9306,32995.97717,1.122425102,1.539345332,5,2021
2021-05-30,"Richmond/Norfolk",352209.1566,45243.89685,1.13028875,1.091640735,5,2021
2021-05-30,"Roanoke",195670.2194,18853.08394,1.070048941,1.33405201,5,2021
2021-05-30,"Sacramento",511484.0365,21172.87642,1.257651929,1.941082836,5,2021
2021-05-30,"San Diego",554437.4062,37406.86018,1.306949627,1.919462238,5,2021
2021-05-30,"San Francisco",902400.3894,73096.8366,1.180413089,1.954780505,5,2021
2021-05-30,"Seattle",538755.4178,66940.30996,1.639635721,2.169646322,5,2021
2021-05-30,"South Carolina",620641.319,33735.26381,1.061416391,1.540034323,5,2021
2021-05-30,"Spokane",82806.40423,5640.014477,1.359962729,2.073866491,5,2021
2021-05-30,"St. Louis",282877.0778,13644.68265,0.963123728,1.571643255,5,2021
2021-05-30,"Syracuse",115666.1176,6139.64979,1.094767552,1.585462265,5,2021
2021-05-30,"Tampa",679316.1596,34373.28245,1.075766016,1.120963527,5,2021
2021-05-30,"Toledo",140559.5978,7044.503579,1.105971592,1.562325268,5,2021
2021-05-30,"West Tex/New Mexico",942494.2774,52355.03024,0.958921031,1.075481727,5,2021
2021-05-30,"Wichita",125073.9012,4120.301357,0.928746726,1.314265094,5,2021
2021-05-30,"California",6565812.654,380404.9728,1.244168997,1.831134288,5,2021
2021-05-30,"Great Lakes",4774514.033,265943.7494,1.082546796,1.503630976,5,2021
2021-05-30,"Midsouth",4610976.995,394381.1789,1.139353857,1.358646835,5,2021
2021-05-30,"Northeast",6674307.346,359087.0763,1.214015497,1.637379066,5,2021
2021-05-30,"Plains",2421001.886,79503.29618,1.083705971,1.459944232,5,2021
2021-05-30,"South Central",5421460.904,199825.5319,0.931825347,1.369656802,5,2021
2021-05-30,"Southeast",6211977.779,309295.2407,1.066331478,1.373803207,5,2021
2021-05-30,"West",7082539.276,391144.0064,1.144500531,1.744460795,5,2021
2021-05-30,"Total U.S.",43762590.87,2379585.053,1.121948397,1.56214177,5,2021
2021-06-06,"Albany",153081.6461,5273.243776,1.091150408,1.531310442,6,2021
2021-06-06,"Atlanta",835378.2062,46134.05921,0.989538759,1.520848112,6,2021
2021-06-06,"Baltimore/Washington",1205724.125,118825.2754,1.16645076,1.219922787,6,2021
2021-06-06,"Birmingham/Montgomery",363541.4046,13187.68755,1.018682533,1.433433273,6,2021
2021-06-06,"Boise",116736.6562,6468.758811,1.356261837,1.898488346,6,2021
2021-06-06,"Boston",711731.8217,39080.92986,1.395211374,1.813954088,6,2021
2021-06-06,"Buffalo/Rochester",265266.4457,14369.92823,1.126380788,1.496925064,6,2021
2021-06-06,"Charlotte",424163.6786,27844.06096,1.116119839,1.487876559,6,2021
2021-06-06,"Chicago",1066730.986,82416.09091,1.245178176,1.531589849,6,2021
2021-06-06,"Cincinnati/Dayton",324579.0467,20176.67508,1.072647217,1.652751076,6,2021
2021-06-06,"Columbus",278406.411,15114.33339,1.065995379,1.521396194,6,2021
2021-06-06,"Dallas/Ft. Worth",1656568.783,64213.76307,0.796156469,1.354738654,6,2021
2021-06-06,"Denver",925683.9115,67699.78411,1.189788445,1.577706675,6,2021
2021-06-06,"Detroit",507222.7622,32917.91508,1.074492218,1.203644304,6,2021
2021-06-06,"Grand Rapids",196607.0172,14327.33711,1.387176635,1.021172081,6,2021
2021-06-06,"Harrisburg/Scranton",488527.4564,25822.77303,1.08057641,1.274448553,6,2021
2021-06-06,"Hartford/Springfield",430188.1103,28919.56928,1.360519888,1.654082898,6,2021
2021-06-06,"Houston",1106844.281,22934.88464,0.833240946,1.546877991,6,2021
2021-06-06,"Indianapolis",284987.1835,11932.85674,1.064985892,1.414185368,6,2021
2021-06-06,"Jacksonville",244720.1903,14897.94108,1.185114123,1.438416361,6,2021
2021-06-06,"Las Vegas",371316.4772,21374.79153,1.051162385,1.592278689,6,2021
2021-06-06,"Los Angeles",3087934.915,182805.8622,1.221636289,1.809800507,6,2021
2021-06-06,"Louisville",126090.3877,9865.130249,1.118545371,1.806538592,6,2021
2021-06-06,"Miami/Ft. Lauderdale",1148902.277,66476.37596,1.144056703,1.338495087,6,2021
2021-06-06,"Nashville",308064.962,27633.88858,1.047627584,1.551308805,6,2021
2021-06-06,"Northern New England",564900.1392,19629.37237,1.218904534,1.970558538,6,2021
2021-06-06,"New Orleans/Mobile",320365.4154,8367.032231,0.944584535,1.250003212,6,2021
2021-06-06,"New York",2429346.157,144435.7549,1.27085758,1.661525016,6,2021
2021-06-06,"Orlando",684085.3044,37219.71806,1.105833889,1.357778894,6,2021
2021-06-06,"Peoria/Springfield",167386.424,6966.521867,1.042625118,1.428746828,6,2021
2021-06-06,"Philadelphia",831029.0317,33791.94813,1.046187431,1.661773353,6,2021
2021-06-06,"Phoenix/Tucson",1369217.086,36258.87026,0.851865754,1.545488651,6,2021
2021-06-06,"Pittsburgh",181046.0909,16746.10747,1.094369023,1.405923453,6,2021
2021-06-06,"Portland",672712.5941,42555.21588,1.264400694,1.92641428,6,2021
2021-06-06,"Providence",115445.2452,7889.847436,1.474256607,1.575900997,6,2021
2021-06-06,"Raleigh/Greensboro",505638.9449,32078.59492,1.085766163,1.536897392,6,2021
2021-06-06,"Richmond/Norfolk",341350.6471,46946.30518,1.107723615,1.104777664,6,2021
2021-06-06,"Roanoke",215138.3797,19047.11524,1.000207418,1.314423437,6,2021
2021-06-06,"Sacramento",475285.8413,27406.88626,1.42928691,1.53739016,6,2021
2021-06-06,"San Diego",540529.7121,36732.73923,1.275636207,2.021419216,6,2021
2021-06-06,"San Francisco",749581.9037,81227.8736,1.549197339,1.752761429,6,2021
2021-06-06,"Seattle",571658.0129,58359.64611,1.514718491,2.211069377,6,2021
2021-06-06,"South Carolina",597833.2839,37291.47656,1.056480997,1.468521505,6,2021
2021-06-06,"Spokane",86344.73744,5176.899513,1.231681656,2.029731208,6,2021
2021-06-06,"St. Louis",283501.2621,14254.93948,0.957887401,1.561290519,6,2021
2021-06-06,"Syracuse",118376.128,6045.060294,1.108033186,1.581281003,6,2021
2021-06-06,"Tampa",639032.7615,34455.12512,1.107751022,1.157163282,6,2021
2021-06-06,"Toledo",154580.5134,6885.516333,1.059872819,1.384601828,6,2021
2021-06-06,"West Tex/New Mexico",984672.0499,55016.66862,0.880886044,1.069880164,6,2021
2021-06-06,"Wichita",121160.6276,4466.935802,0.921596445,1.404558018,6,2021
2021-06-06,"California",6229615.762,399563.5191,1.299690464,1.786446324,6,2021
2021-06-06,"Great Lakes",4680295.433,273456.6134,1.125748952,1.417078844,6,2021
2021-06-06,"Midsouth",4628481.873,395661.2652,1.094823369,1.366581331,6,2021
2021-06-06,"Northeast",6573298.162,368082.7138,1.226931758,1.625044882,6,2021
2021-06-06,"Plains",2441997.556,72061.4529,1.081469281,1.493753588,6,2021
2021-06-06,"South Central",5662056.946,184780.5159,0.889821637,1.380175651,6,2021
2021-06-06,"Southeast",5966743.513,318654.1827,1.087313087,1.382045538,6,2021
2021-06-06,"West",7121912.983,385422.501,1.113940216,1.726846397,6,2021
2021-06-06,"Total U.S.",43304402.23,2397682.764,1.122242439,1.546824425,6,2021
2021-06-13,"Albany",157630.2543,5114.300522,1.129090601,1.530490331,6,2021
2021-06-13,"Atlanta",839358.8628,43087.02866,1.016423324,1.49154489,6,2021
2021-06-13,"Baltimore/Washington",1142807.953,71689.73398,1.239668709,1.538099898,6,2021
2021-06-13,"Birmingham/Montgomery",360539.9487,18423.25888,1.021519929,1.203809855,6,2021
2021-06-13,"Boise",118333.3502,7154.541516,1.35348059,1.90125702,6,2021
2021-06-13,"Boston",647390.0121,39474.80338,1.488254218,1.822701959,6,2021
2021-06-13,"Buffalo/Rochester",246161.1233,16651.88995,1.118441584,1.534032736,6,2021
2021-06-13,"Charlotte",370947.6538,28206.25178,1.21077913,1.4378152,6,2021
2021-06-13,"Chicago",1260121.905,71816.72886,1.093659505,1.580258823,6,2021
2021-06-13,"Cincinnati/Dayton",321380.8791,19625.42028,1.102828388,1.692275437,6,2021
2021-06-13,"Columbus",273501.1838,14177.95635,1.111076732,1.521020871,6,2021
2021-06-13,"Dallas/Ft. Worth",1514484.454,64365.48872,0.861517983,1.418969328,6,2021
2021-06-13,"Denver",1017955.591,58472.13504,1.088059912,1.578853008,6,2021
2021-06-13,"Detroit",535694.0469,29037.74949,1.169428522,1.254918693,6,2021
2021-06-13,"Grand Rapids",226701.5236,13848.32996,1.423853181,1.131476865,6,2021
2021-06-13,"Harrisburg/Scranton",463772.1369,17725.45695,1.101058931,1.488653522,6,2021
2021-06-13,"Hartford/Springfield",424012.0789,27171.96109,1.374868814,1.723138569,6,2021
2021-06-13,"Houston",1051055.611,24353.37215,0.921796346,1.554095557,6,2021
2021-06-13,"Indianapolis",289759.5503,12618.15431,1.110164437,1.440035948,6,2021
2021-06-13,"Jacksonville",240766.9958,13456.26953,1.183100435,1.492903495,6,2021
2021-06-13,"Las Vegas",398346.467,21129.23936,1.018688677,1.513527605,6,2021
2021-06-13,"Los Angeles",3292065.232,192838.143,1.214097573,1.795289991,6,2021
2021-06-13,"Louisville",141692.4184,13412.6219,1.059346835,1.356711184,6,2021
2021-06-13,"Miami/Ft. Lauderdale",1118638.037,58198.00567,1.134419161,1.447395715,6,2021
2021-06-13,"Nashville",310797.1736,35842.17342,1.053318786,1.264991633,6,2021
2021-06-13,"Northern New England",560883.4631,20298.54026,1.239585415,1.92725435,6,2021
2021-06-13,"New Orleans/Mobile",308747.1441,14930.37386,0.958006487,1.160378238,6,2021
2021-06-13,"New York",2408875.733,145249.1243,1.281562316,1.634734541,6,2021
2021-06-13,"Orlando",656754.9221,43901.97758,1.115038705,1.273402006,6,2021
2021-06-13,"Peoria/Springfield",160457.6687,6113.744658,1.081051749,1.515505104,6,2021
2021-06-13,"Philadelphia",758439.7549,31698.2767,1.084649129,1.698753239,6,2021
